Strategy,Ticker,Sharpe,Return,Value_s,Value_e,SLVL_mean,Stop count
FixedSL_0.10,CSX,-0.05898903551015179,-4.138717687475701,361.00940704345703,346.0682468606983,0.1,40
TrailingSL_0.10,CSX,0.1459145907953016,2.8695661680085527,361.00940704345703,371.3688108513044,0.1,253
FixedSL_0.30,CSX,-0.275623411181157,-17.239310473256964,361.00940704345703,298.7738745255715,0.30000000000000004,54
TrailingSL_0.30,CSX,-0.27214111374522243,-16.0346358776275,361.00940704345703,303.12286314005655,0.30000000000000004,231
FixedSL_0.50,CSX,-0.2642799594013655,-15.508358138338362,361.00940704345703,305.022775286066,0.5000000000000001,49
TrailingSL_0.50,CSX,-0.047803508586969176,-3.47375089342562,361.00940704345703,348.4688395409344,0.5000000000000001,206
FixedSL_0.70,CSX,-0.16689599404910463,-9.0539123977598,361.00940704345703,328.3239315820703,0.7000000000000001,35
TrailingSL_0.70,CSX,-0.11041016387729134,-12.145809623228953,361.00940704345703,317.16189174201105,0.7000000000000001,177
FixedSL_0.90,CSX,-0.24675781050847798,-12.242756091290087,361.00940704345703,316.811905872514,0.9000000000000001,33
TrailingSL_0.90,CSX,-0.25698212340708065,-11.918813394520622,361.00940704345703,317.981369481282,0.9000000000000001,158
FixedSL_1.10,CSX,-0.2794955672389279,-15.056679538818418,361.00940704345703,306.65337751993513,1.1000000000000003,32
TrailingSL_1.10,CSX,-0.13323437777969638,-3.669924375804945,361.00940704345703,347.7606348154203,1.1000000000000003,133
FixedSL_1.30,CSX,-0.2820827082647451,-15.086694756415309,361.00940704345703,306.5450197608658,1.3000000000000003,28
TrailingSL_1.30,CSX,-0.5347299690396807,-14.072523158770922,361.00940704345703,310.20627463192494,1.3000000000000003,120
FixedSL_1.50,CSX,-0.27862173976937055,-14.661362805206824,361.00940704345703,308.0805081158899,1.5000000000000004,25
TrailingSL_1.50,CSX,-0.5119671337880147,-8.937348144066593,361.00940704345703,328.7447395031528,1.5000000000000004,103
FixedSL_1.70,CSX,-0.26416657882859884,-15.056875954334325,361.00940704345703,306.6526684414458,1.7000000000000004,22
TrailingSL_1.70,CSX,-0.5177361448170719,-14.618221791157183,361.00940704345703,308.2362512349031,1.7000000000000004,91
FixedSL_1.90,CSX,-0.1573179886091597,-12.831672075693245,361.00940704345703,314.685863769236,1.9000000000000004,19
TrailingSL_1.90,CSX,0.010883651542233388,-1.3398368105191794,361.00940704345703,356.17247011845177,1.9000000000000004,72
DRL,HON,-0.7145202010730586,-17.077457954731244,1967.955322265625,1631.8785795378171,1.6894632206759448,68
B&H,HON,-0.0720106726982066,-1.2045706583946214,1967.955322265625,1944.249909883298,,0
FixedSL_0.10,HON,-0.5788266480750597,-3.459117987149085,1967.955322265625,1899.881425734077,0.1,35
TrailingSL_0.10,HON,0.5698222987717054,3.002856965033862,1967.955322265625,2027.050205729033,0.1,250
FixedSL_0.30,HON,-1.5746389630086612,-7.43347848776712,1967.955322265625,1821.6677867361416,0.30000000000000004,34
TrailingSL_0.30,HON,0.04001399584399322,0.07581330042907286,1967.955322265625,1969.4472941464044,0.30000000000000004,231
FixedSL_0.50,HON,0.16133571890990908,2.246240582286463,1967.955322265625,2012.1603333556218,0.5000000000000001,26
TrailingSL_0.50,HON,-1.0135732059503926,-16.749432099874507,1967.955322265625,1638.3339818068775,0.5000000000000001,212
FixedSL_0.70,HON,-0.4889096891849062,-3.581996027713552,1967.955322265625,1897.463240794893,0.7000000000000001,26
TrailingSL_0.70,HON,-0.8074612552083495,-13.008853932502406,1967.955322265625,1711.9468889351829,0.7000000000000001,190
FixedSL_0.90,HON,-0.21007232657517683,-3.70243164040438,1967.955322265625,1895.0931217450404,0.9000000000000001,20
TrailingSL_0.90,HON,-1.1989558725312583,-19.51397825446931,1967.955322265625,1583.9289486210396,0.9000000000000001,162
FixedSL_1.10,HON,-0.24904891801038687,-3.986758974877014,1967.955322265625,1889.4976868336303,1.1000000000000003,18
TrailingSL_1.10,HON,-0.5797983440451946,-13.67769942447289,1967.955322265625,1698.784308478216,1.1000000000000003,139
FixedSL_1.30,HON,-0.5194136834899431,-6.812089980489833,1967.955322265625,1833.896434937052,1.3000000000000003,18
TrailingSL_1.30,HON,-0.6393727735817806,-12.536186012713625,1967.955322265625,1721.2487824193083,1.3000000000000003,114
FixedSL_1.50,HON,-0.8202255418378255,-9.660346216564875,1967.955322265625,1777.8440247474507,1.5000000000000004,18
TrailingSL_1.50,HON,-1.0033488549029823,-3.887587755044175,1967.955322265625,1891.4493321324865,1.5000000000000004,94
FixedSL_1.70,HON,-0.11230185504537912,-1.404693029256432,1967.955322265625,1940.3115910348788,1.7000000000000004,14
TrailingSL_1.70,HON,-0.6173510608737268,-5.927910094839206,1967.955322265625,1851.2967000551155,1.7000000000000004,70
FixedSL_1.90,HON,0.08423480223404656,0.39490105412753884,1967.955322265625,1975.7267985780109,1.9000000000000004,12
TrailingSL_1.90,HON,-2.285878979245715,-11.502664169177745,1967.955322265625,1741.5880305459505,1.9000000000000004,55
DRL,MU,0.37436083684686017,24.997221565370808,928.7200164794922,1160.874216720819,1.329423459244533,140
B&H,MU,0.33996376143749946,14.881414690873207,928.7200164794922,1066.9266934489515,,0
FixedSL_0.10,MU,0.28449272384482105,8.919599569418747,928.7200164794922,1011.5581230705026,0.1,36
TrailingSL_0.10,MU,0.22283259995232696,0.11490793940844846,928.7200164794922,929.7871895133026,0.1,257
FixedSL_0.30,MU,0.3563048131709723,21.599593918037673,928.7200164794922,1129.319768674595,0.30000000000000004,27
TrailingSL_0.30,MU,0.14876136779135024,-13.48169017250591,928.7200164794922,803.5128612876812,0.30000000000000004,246
FixedSL_0.50,MU,0.3983838421520432,28.353700881732145,928.7200164794922,1192.046511980861,0.5000000000000001,23
TrailingSL_0.50,MU,0.06371912091639013,-29.72284479913211,928.7200164794922,652.6780073628186,0.5000000000000001,238
FixedSL_0.70,MU,0.37758375868318744,25.142460218783704,928.7200164794922,1162.22307716673,0.7000000000000001,23
TrailingSL_0.70,MU,0.14405202324434707,-12.147505516715318,928.7200164794922,815.9037012428065,0.7000000000000001,228
FixedSL_0.90,MU,0.35735516588751215,21.933556501174458,928.7200164794922,1132.4213460317383,0.9000000000000001,23
TrailingSL_0.90,MU,0.15278703383268966,-2.262073879072035,928.7200164794922,907.711683576996,0.9000000000000001,212
FixedSL_1.10,MU,0.36033425373242245,21.356895930351726,928.7200164794922,1127.0657838833627,1.1000000000000003,19
TrailingSL_1.10,MU,0.18016836636577319,-7.381806452191563,928.7200164794922,860.1637023802144,1.1000000000000003,192
FixedSL_1.30,MU,0.3306693511119034,16.060712648381468,928.7200164794922,1077.8790696342644,1.3000000000000003,19
TrailingSL_1.30,MU,0.10685040163849978,-13.063046963918111,928.7200164794922,807.4008845634681,1.3000000000000003,174
FixedSL_1.50,MU,0.3312026618846564,16.158292760121064,928.7200164794922,1078.785315664093,1.5000000000000004,18
TrailingSL_1.50,MU,0.20283088535821775,-2.393104320692574,928.7200164794922,906.4947776379847,1.5000000000000004,161
FixedSL_1.70,MU,0.26937167650986943,4.303544835924833,928.7200164794922,968.6878987888956,1.7000000000000004,23
TrailingSL_1.70,MU,0.2876169306777513,12.34401962415248,928.7200164794922,1043.3613975671528,1.7000000000000004,142
FixedSL_1.90,MU,0.2560203300451256,1.673594684173385,928.7200164794922,944.2630253061473,1.9000000000000004,23
TrailingSL_1.90,MU,0.38148242030111984,23.82202540754832,928.7200164794922,1149.9599347702238,1.9000000000000004,129
DRL,XEL,0.6140853701951179,9.787721024089958,621.8920135498047,682.7610689071553,1.6944333996023861,67
B&H,XEL,0.16811605090154408,2.9230023672397243,621.8920135498047,640.0699318275402,,0
FixedSL_0.10,XEL,-0.16262209787507687,-3.2205222087629437,621.8920135498047,601.8638431389102,0.1,18
TrailingSL_0.10,XEL,0.009960504641532199,-0.36293813487570104,621.8920135498047,619.6349302748861,0.1,255
FixedSL_0.30,XEL,-0.2251111181440157,-4.567984495092425,621.8920135498047,593.4840827946315,0.30000000000000004,18
TrailingSL_0.30,XEL,-0.7808448115802713,-16.59614195180853,621.8920135498047,518.6819321941188,0.30000000000000004,241
FixedSL_0.50,XEL,0.4413619912918465,10.352711942788705,621.8920135498047,686.2747023078244,0.5000000000000001,4
TrailingSL_0.50,XEL,0.06526373898629377,0.5861351509420798,621.8920135498047,625.5371412421216,0.5000000000000001,214
FixedSL_0.70,XEL,0.41089512874721407,9.557566353048141,621.8920135498047,681.3297553891344,0.7000000000000001,4
TrailingSL_0.70,XEL,-0.018848771766558782,-1.3056322291559397,621.8920135498047,613.7723909903516,0.7000000000000001,190
FixedSL_0.90,XEL,0.38047287353928305,8.76672551911646,621.8920135498047,676.4115794030226,0.9000000000000001,4
TrailingSL_0.90,XEL,0.20161952860432855,3.7314239855063214,621.8920135498047,645.0974413073503,0.9000000000000001,167
FixedSL_1.10,XEL,0.35013598904736304,7.980173876413366,621.8920135498047,671.5200775546073,1.1000000000000003,4
TrailingSL_1.10,XEL,1.0422521145642503,7.840671437520452,621.8920135498047,670.6525230284251,1.1000000000000003,139
FixedSL_1.30,XEL,0.32020701851857303,7.203748909367924,621.8920135498047,666.691552693345,1.3000000000000003,4
TrailingSL_1.30,XEL,0.19270011212085036,2.5075341376447513,621.8920135498047,637.4861680888523,1.3000000000000003,115
FixedSL_1.50,XEL,0.23542689151858068,5.194389541604583,621.8920135498047,654.1955072617098,1.5000000000000004,3
TrailingSL_1.50,XEL,0.3943822372480205,4.7747002998439925,621.8920135498047,651.585493385473,1.5000000000000004,90
FixedSL_1.70,XEL,0.2233574287098484,4.80990885838366,621.8920135498047,651.8044525991172,1.7000000000000004,3
TrailingSL_1.70,XEL,0.20279601559608515,2.635261323761795,621.8920135498047,638.2804932584462,1.7000000000000004,72
FixedSL_1.90,XEL,0.2052706624065311,4.291548298116599,621.8920135498047,648.5808096734244,1.9000000000000004,3
TrailingSL_1.90,XEL,0.3115188258676665,3.807258203286401,621.8920135498047,645.5690482512626,1.9000000000000004,58
DRL,EXC,-0.3745404288342879,-8.167506681724323,358.1759262084961,328.9218835030892,1.668986083499006,78
B&H,EXC,-0.0064382867861307366,-2.000819743321147,358.1759262084961,351.0094715610931,,0
FixedSL_0.10,EXC,-0.10819815094532145,-6.690214563727459,358.1759262084961,334.2131882295296,0.1,17
TrailingSL_0.10,EXC,0.03184929362755994,0.15388030431529032,358.1759262084961,358.72708841372986,0.1,256
FixedSL_0.30,EXC,-0.13968377325635647,-7.175255641479605,358.1759262084961,332.47588785679915,0.30000000000000004,16
TrailingSL_0.30,EXC,-0.18924270611004437,-11.319560919997041,358.1759262084961,317.63198404056175,0.30000000000000004,236
FixedSL_0.50,EXC,-0.008755597285264935,-1.9248293850632314,358.1759262084961,351.28165073061257,0.5000000000000001,9
TrailingSL_0.50,EXC,0.10410795937568146,1.4339109640370662,358.1759262084961,363.311850084941,0.5000000000000001,210
FixedSL_0.70,EXC,0.00848223224408429,-1.4153795284593595,358.1759262084961,353.10637747307135,0.7000000000000001,7
TrailingSL_0.70,EXC,-0.016350876332369337,-2.6030242036310547,358.1759262084961,348.85252015770925,0.7000000000000001,188
FixedSL_0.90,EXC,-0.022611998982914966,-2.3087069344413735,358.1759262084961,349.90669376262093,0.9000000000000001,7
TrailingSL_0.90,EXC,-0.02352359739518918,-3.361103810221455,358.1759262084961,346.13726150540634,0.9000000000000001,156
FixedSL_1.10,EXC,-0.020797304058777385,-2.2173939546264787,358.1759262084961,350.2337548738215,1.1000000000000003,6
TrailingSL_1.10,EXC,0.2571461377615093,5.960077532568153,358.1759262084961,379.5234891135165,1.1000000000000003,128
FixedSL_1.30,EXC,-0.05957655005216793,-3.2801899285734515,358.1759262084961,346.42707555043035,1.3000000000000003,6
TrailingSL_1.30,EXC,-0.033224820431752844,-2.578473253350777,358.1759262084961,348.9404557512686,1.3000000000000003,112
FixedSL_1.50,EXC,-0.09994408992693836,-4.338125487661159,358.1759262084961,342.6378050629789,1.5000000000000004,6
TrailingSL_1.50,EXC,-0.35122379843571494,-7.437359876897642,358.1759262084961,331.5370935839589,1.5000000000000004,95
FixedSL_1.70,EXC,-0.14174616463242629,-5.386400245786094,358.1759262084961,338.88313723885506,1.7000000000000004,6
TrailingSL_1.70,EXC,-0.552140666418721,-11.487642729942305,358.1759262084961,317.02995546100226,1.7000000000000004,80
FixedSL_1.90,EXC,-0.18498914241232667,-6.425084907906065,358.1759262084961,335.16281882992126,1.9000000000000004,6
TrailingSL_1.90,EXC,-0.4280788234472303,-8.893517162493714,358.1759262084961,326.3214887392227,1.9000000000000004,69
DRL,PEP,-0.6847740301249204,-5.977664408446193,1611.1199951171875,1514.8126485917073,1.7550695825049702,44
B&H,PEP,0.7115991224110395,10.814762078322925,1611.1199951171875,1785.3587893853992,,0
FixedSL_0.10,PEP,0.47851989407646595,5.606522015507687,1611.1199951171875,1701.447792339679,0.1,12
TrailingSL_0.10,PEP,-0.019013865774375045,-0.5967907013610496,1611.1199951171875,1601.5049807985595,0.1,257
FixedSL_0.30,PEP,0.42298006714548625,4.3293881818943,1611.1199951171875,1680.8716337819271,0.30000000000000004,10
TrailingSL_0.30,PEP,-0.8919031123650057,-19.251633021560664,1611.1199951171875,1300.9530861202404,0.30000000000000004,236
FixedSL_0.50,PEP,0.2640733352905236,2.5406115794707196,1611.1199951171875,1652.052296272303,0.5000000000000001,11
TrailingSL_0.50,PEP,-0.4973249289151728,-10.32728677354079,1611.1199951171875,1444.7350129555791,0.5000000000000001,198
FixedSL_0.70,PEP,0.5451833509822965,6.048943538004092,1611.1199951171875,1708.5757339513204,0.7000000000000001,7
TrailingSL_0.70,PEP,-0.4566935567188823,-9.886067142324473,1611.1199951171875,1451.8435906564875,0.7000000000000001,174
FixedSL_0.90,PEP,0.5717059725574368,6.7271103123087705,1611.1199951171875,1719.5018144523845,0.9000000000000001,5
TrailingSL_0.90,PEP,0.3899225308611443,5.12552793153922,1611.1199951171875,1693.6984004775322,0.9000000000000001,127
FixedSL_1.10,PEP,0.643788311016634,8.133187031181821,1611.1199951171875,1742.155397616836,1.1000000000000003,3
TrailingSL_1.10,PEP,0.2548909135695091,3.2726035060540726,1611.1199951171875,1663.8455645641309,1.1000000000000003,97
FixedSL_1.30,PEP,0.6268125711844504,7.73717335647639,1611.1199951171875,1735.7751421202584,1.3000000000000003,3
TrailingSL_1.30,PEP,-0.12932525147299928,-2.7624182131489983,1611.1199951171875,1566.614122936385,1.3000000000000003,81
FixedSL_1.50,PEP,0.6090726901745821,7.34188611130846,1611.1199951171875,1729.40659027521,1.5000000000000004,3
TrailingSL_1.50,PEP,0.011483315137606977,-0.24941725365950074,1611.1199951171875,1607.1015838722071,1.5000000000000004,61
FixedSL_1.70,PEP,0.6781434649203263,9.056705601730108,1611.1199951171875,1757.0343899655597,1.7000000000000004,2
TrailingSL_1.70,PEP,-0.005449893062698528,-0.3972783222127574,1611.1199951171875,1604.7193646317517,1.7000000000000004,47
FixedSL_1.90,PEP,0.6625325691291396,8.655103405684294,1611.1199951171875,1750.564096684236,1.9000000000000004,2
TrailingSL_1.90,PEP,0.2605945505372995,2.7151582393999174,1611.1199951171875,1654.8644524112312,1.9000000000000004,35
DRL,ROP,0.9148150128837602,29.33676063865198,4809.655151367187,6220.6521706683725,1.7043737574552686,56
B&H,ROP,0.33568062303441804,13.051678459201653,4809.655151367187,5437.39587672006,,0
FixedSL_0.10,ROP,0.054258742054749884,-2.076818348112297,4809.655151367187,4709.767350702665,0.1,47
TrailingSL_0.10,ROP,0.3334355194053306,14.01794534898919,4809.655151367187,5483.869981960682,0.1,256
FixedSL_0.30,ROP,0.066926042626193,-0.852005750838325,4809.655151367187,4768.676612882046,0.30000000000000004,40
TrailingSL_0.30,ROP,0.39203556861673455,11.392853908452349,4809.655151367187,5357.612136262803,0.30000000000000004,232
FixedSL_0.50,ROP,0.04951811259770062,-1.7425024036871184,4809.655151367187,4725.846794745552,0.5000000000000001,37
TrailingSL_0.50,ROP,0.9301209209094318,21.109480880001886,4809.655151367187,5824.948385939068,0.5000000000000001,208
FixedSL_0.70,ROP,0.12434379962457454,2.2484041275913746,4809.655151367187,4917.795636313438,0.7000000000000001,31
TrailingSL_0.70,ROP,1.0143722548229421,29.660355780991466,4809.655151367187,6236.215981101478,0.7000000000000001,173
FixedSL_0.90,ROP,0.09779373590663047,0.7108679318252209,4809.655151367187,4843.8454474696355,0.9000000000000001,29
TrailingSL_0.90,ROP,0.84150430227044,18.175485957039683,4809.655151367187,5683.833347985965,0.9000000000000001,145
FixedSL_1.10,ROP,0.1494938210858305,3.5522080483516127,4809.655151367187,4980.504108752009,1.1000000000000003,24
TrailingSL_1.10,ROP,0.4179565435461677,9.069404780995471,4809.655151367187,5245.862245614678,1.1000000000000003,129
FixedSL_1.30,ROP,0.06518865057036935,-1.4203387521849353,4809.655151367187,4741.34175540586,1.3000000000000003,24
TrailingSL_1.30,ROP,0.3785911501296679,10.158856551038454,4809.655151367187,5298.26111879421,1.3000000000000003,103
FixedSL_1.50,ROP,0.15072914414667685,3.5429560250770376,4809.655151367187,4980.059118337978,1.5000000000000004,21
TrailingSL_1.50,ROP,0.48063916355473996,15.480788282426827,4809.655151367187,5554.227682465176,1.5000000000000004,80
FixedSL_1.70,ROP,0.13825072020608375,2.8946809027534215,4809.655151367187,4948.879320522109,1.7000000000000004,20
TrailingSL_1.70,ROP,0.9077280809442986,31.85219656478995,4809.655151367187,6341.635964269209,1.7000000000000004,60
FixedSL_1.90,ROP,0.2248756078150004,7.305938257208333,4809.655151367187,5161.045587110713,1.9000000000000004,16
TrailingSL_1.90,ROP,1.249195664139716,38.78951076879944,4809.655151367187,6675.296854248878,1.9000000000000004,45
DRL,TXN,0.8253923949514549,14.082508168522011,1781.8804931640625,2032.813959167192,1.6292246520874754,93
B&H,TXN,-0.1170175513396118,-3.200609079651684,1781.8804931640625,1724.8494643113113,,0
FixedSL_0.10,TXN,-0.5882740058774371,-20.881980533047418,1781.8804931640625,1409.7885554593736,0.1,46
TrailingSL_0.10,TXN,0.6827718712421155,9.80866205129065,1781.8804931640625,1956.6591288963966,0.1,259
FixedSL_0.30,TXN,-0.5747332475438407,-15.815143184926539,1781.8804931640625,1500.073541785891,0.30000000000000004,37
TrailingSL_0.30,TXN,-0.7637176752218899,-30.79996853340975,1781.8804931640625,1233.0618619665647,0.30000000000000004,243
FixedSL_0.50,TXN,-0.6671786527629068,-23.8342403965786,1781.8804931640625,1357.1828128435995,0.5000000000000001,39
TrailingSL_0.50,TXN,-0.8803928083028922,-31.414358866749602,1781.8804931640625,1222.1141604648963,0.5000000000000001,226
FixedSL_0.70,TXN,-0.4051060812233019,-16.795224822502995,1781.8804931640625,1482.609658268833,0.7000000000000001,29
TrailingSL_0.70,TXN,-2.10906412141308,-6.458627150623886,1781.8804931640625,1666.7954758408976,0.7000000000000001,215
FixedSL_0.90,TXN,-0.3177561873401289,-10.30929240370636,1781.8804931640625,1598.1812228391743,0.9000000000000001,25
TrailingSL_0.90,TXN,0.6708528175733557,9.328380301225113,1781.8804931640625,1948.1010820797517,0.9000000000000001,187
FixedSL_1.10,TXN,-0.3115986709583383,-9.766068724104294,1781.8804931640625,1607.8608196202517,1.1000000000000003,24
TrailingSL_1.10,TXN,0.4652569288842089,8.996914380628374,1781.8804931640625,1942.1947554991518,1.1000000000000003,161
FixedSL_1.30,TXN,-0.4133897868040852,-16.053546843145504,1781.8804931640625,1495.8254735050975,1.3000000000000003,25
TrailingSL_1.30,TXN,-0.6517184512971789,-11.068104592664707,1781.8804931640625,1584.6600964643744,1.3000000000000003,144
FixedSL_1.50,TXN,-0.563630107340351,-20.889136940461704,1781.8804931640625,1409.6610368316472,1.5000000000000004,25
TrailingSL_1.50,TXN,-0.4454321572223111,-4.780104541373387,1781.8804931640625,1696.7047427884806,1.5000000000000004,123
FixedSL_1.70,TXN,-0.4625672899801126,-19.203106104054633,1781.8804931640625,1439.7040914143156,1.7000000000000004,22
TrailingSL_1.70,TXN,-0.08231575039290764,-1.764034800429648,1781.8804931640625,1750.447501162581,1.7000000000000004,101
FixedSL_1.90,TXN,-0.4329653087764417,-15.481484904253673,1781.8804931640625,1506.0189336030273,1.9000000000000004,18
TrailingSL_1.90,TXN,-0.4337171774396943,-6.716763041665996,1781.8804931640625,1662.195802752563,1.9000000000000004,79
DRL,WBA,-1.183785431703239,-45.61368298251354,447.2554016113281,243.24574059816916,1.5608349900596423,116
B&H,WBA,-0.9015516079097731,-38.26714605784891,447.2554016113281,276.10352382510246,,0
FixedSL_0.10,WBA,-0.6592902096378602,-25.521705626356116,447.2554016113281,333.10819461410813,0.1,84
TrailingSL_0.10,WBA,-0.9447341572478868,-34.21127444381435,447.2554016113281,294.2436287012926,0.1,261
FixedSL_0.30,WBA,-0.6946253330701821,-28.467102979418435,447.2554016113281,319.93474585361986,0.30000000000000004,76
TrailingSL_0.30,WBA,-1.2709767268987169,-31.848696893052196,447.2554016113281,304.81038441433293,0.30000000000000004,247
FixedSL_0.50,WBA,-0.8597455981682673,-39.30784270770534,447.2554016113281,271.44895184423143,0.5000000000000001,84
TrailingSL_0.50,WBA,-1.0683629303802418,-33.425695731469986,447.2554016113281,297.7571719261615,0.5000000000000001,239
FixedSL_0.70,WBA,-0.9013865030833578,-43.66286953865502,447.2554016113281,251.97085910118633,0.7000000000000001,81
TrailingSL_0.70,WBA,-1.303740114609927,-34.40275520467348,447.2554016113281,293.3872206553036,0.7000000000000001,221
FixedSL_0.90,WBA,-0.9131708698059132,-32.552055117603004,447.2554016113281,301.6645767623519,0.9000000000000001,56
TrailingSL_0.90,WBA,-1.4511650602287909,-42.58248853206356,447.2554016113281,256.8029215111495,0.9000000000000001,205
FixedSL_1.10,WBA,-0.9980780366176824,-37.070762809740046,447.2554016113281,281.45441252624244,1.1000000000000003,56
TrailingSL_1.10,WBA,-1.2861906156804241,-39.753021019227376,447.2554016113281,269.45786779914704,1.1000000000000003,180
FixedSL_1.30,WBA,-1.0036022467714871,-34.62253178786535,447.2554016113281,292.4042580155012,1.3000000000000003,46
TrailingSL_1.30,WBA,-1.4111423895391775,-35.26569557107473,447.2554016113281,289.5276732538895,1.3000000000000003,158
FixedSL_1.50,WBA,-1.0525511924625128,-36.348530909570876,447.2554016113281,284.68463371190916,1.5000000000000004,44
TrailingSL_1.50,WBA,-1.1411486532013884,-34.18284964052237,447.2554016113281,294.37076016941336,1.5000000000000004,139
FixedSL_1.70,WBA,-1.100198611355417,-35.757144043610445,447.2554016113281,287.3296434143371,1.7000000000000004,41
TrailingSL_1.70,WBA,-1.0157774441342593,-30.068996006991476,447.2554016113281,312.7701927597642,1.7000000000000004,122
FixedSL_1.90,WBA,-1.159760079892833,-36.439344893273486,447.2554016113281,284.27846326438083,1.9000000000000004,38
TrailingSL_1.90,WBA,-1.1018879501689847,-34.239107326487385,447.2554016113281,294.1191446301133,1.9000000000000004,107
DRL,MDLZ,-0.03156540643465385,-1.8924381178535454,618.4030151367188,606.7001207563159,1.7182902584493043,49
B&H,MDLZ,2.1735265535983155,20.42978141565097,618.4030151367188,744.7413993969453,,0
FixedSL_0.10,MDLZ,0.395169759813825,7.552252473926457,618.4030151367188,665.1063721462174,0.1,21
TrailingSL_0.10,MDLZ,1.2125208708656328,17.212544679148678,618.4030151367188,724.8459104143291,0.1,256
FixedSL_0.30,MDLZ,0.27134159580150435,5.277091793617306,618.4030151367188,651.0367098999805,0.30000000000000004,21
TrailingSL_0.30,MDLZ,0.4093278229468663,6.468023891061669,618.4030151367188,658.4014698988075,0.30000000000000004,230
FixedSL_0.50,MDLZ,1.0145354412391818,12.819715618045734,618.4030151367188,697.6805230506664,0.5000000000000001,16
TrailingSL_0.50,MDLZ,2.332790081301297,14.852944233577414,618.4030151367188,710.2540701137368,0.5000000000000001,202
FixedSL_0.70,MDLZ,1.689506497053847,19.239128806508845,618.4030151367188,737.3783677622064,0.7000000000000001,9
TrailingSL_0.70,MDLZ,-0.0671732565207535,-3.1102391115170436,618.4030151367188,599.1692026931358,0.7000000000000001,179
FixedSL_0.90,MDLZ,1.3975670302671572,16.801441196746424,618.4030151367188,722.3036340838214,0.9000000000000001,11
TrailingSL_0.90,MDLZ,0.36357305774255366,7.85555161386331,618.4030151367188,666.9819831724706,0.9000000000000001,139
FixedSL_1.10,MDLZ,1.122705487139151,14.763397197490358,618.4030151367188,709.7003085426089,1.1000000000000003,11
TrailingSL_1.10,MDLZ,0.08578280128050852,0.719286795054308,618.4030151367188,622.8511063648149,1.1000000000000003,110
FixedSL_1.30,MDLZ,0.708944302722992,10.397075881904838,618.4030151367188,682.6988458764708,1.3000000000000003,11
TrailingSL_1.30,MDLZ,0.01916188118462334,-0.6856785454345538,618.4030151367188,614.1627583376059,1.3000000000000003,88
FixedSL_1.50,MDLZ,0.7740490416732863,13.74066997479022,618.4030151367188,703.3757325608073,1.5000000000000004,9
TrailingSL_1.50,MDLZ,0.12293995363582928,1.9659256632088118,618.4030151367188,630.5603587133486,1.5000000000000004,69
FixedSL_1.70,MDLZ,1.226438084820907,16.815239769400826,618.4030151367188,722.3889648731621,1.7000000000000004,6
TrailingSL_1.70,MDLZ,0.45028895338637676,8.897328411379778,618.4030151367188,673.4243622993072,1.7000000000000004,49
FixedSL_1.90,MDLZ,2.870982231795271,21.673911582741457,618.4030151367188,752.4351378624584,1.9000000000000004,4
TrailingSL_1.90,MDLZ,0.5018090129141484,9.826366855341085,618.4030151367188,679.1695640485432,1.9000000000000004,42
DRL,NFLX,0.06805540788771626,-16.109371068365487,6131.199951171875,5143.502200094154,1.3401590457256467,138
B&H,NFLX,0.027590010759449786,-27.74019107497736,6131.199951171875,4430.393369527878,,0
FixedSL_0.10,NFLX,0.00808051815232339,-33.064668366432315,6131.199951171875,4103.939020434034,0.1,55
TrailingSL_0.10,NFLX,-0.5609305273644901,-37.39592369523277,6131.199951171875,3838.3810958294916,0.1,260
FixedSL_0.30,NFLX,-0.005179697073375727,-35.37247859634288,6131.199951171875,3962.4425607446183,0.30000000000000004,55
TrailingSL_0.30,NFLX,-0.5385578499338554,-41.04182643908971,6131.199951171875,3614.843508578361,0.30000000000000004,250
FixedSL_0.50,NFLX,0.01430092407409328,-30.33463036320506,6131.199951171875,4271.323109154878,0.5000000000000001,48
TrailingSL_0.50,NFLX,-0.21625163841204487,-32.466191246436985,6131.199951171875,4140.632849322963,0.5000000000000001,237
FixedSL_0.70,NFLX,0.033692128776558056,-23.987198251909657,6131.199951171875,4660.496863663289,0.7000000000000001,45
TrailingSL_0.70,NFLX,-0.2915984133018449,-33.45152495128518,6131.199951171875,4080.22006969243,0.7000000000000001,224
FixedSL_0.90,NFLX,0.5318683550642715,44.7503353402529,6131.199951171875,8874.93248970271,0.9000000000000001,37
TrailingSL_0.90,NFLX,-0.19963606451624424,-17.29524273026348,6131.199951171875,5070.794037338903,0.9000000000000001,211
FixedSL_1.10,NFLX,0.511062111382299,42.44614584977682,6131.199951171875,8733.658024787734,1.1000000000000003,36
TrailingSL_1.10,NFLX,-0.05702234521584466,-11.157492823282933,6131.199951171875,5447.111756638747,1.1000000000000003,200
FixedSL_1.30,NFLX,0.19149022208550254,2.9268877511359648,6131.199951171875,6310.6532915403795,1.3000000000000003,39
TrailingSL_1.30,NFLX,-0.05458327389069126,-16.017615418874843,6131.199951171875,5149.127922430922,1.3000000000000003,182
FixedSL_1.50,NFLX,0.13066082979210325,-6.120658555875824,6131.199951171875,5755.930136782619,1.5000000000000004,38
TrailingSL_1.50,NFLX,0.0004137891117984401,-11.224479704265711,6131.199951171875,5443.004657024639,1.5000000000000004,168
FixedSL_1.70,NFLX,0.1204503802442859,-7.559788294142056,6131.199951171875,5667.69421497274,1.7000000000000004,29
